Mto_TC,SUELDO_ESTIMADO,EDAD,ANTIGUEDAD_MES,MARCA,Nombre_territorio,REGION,SEXO,SEGMENTO,FLAG_LIMA_PROVINCIA,FLAG_UNICEF,FLAG_SS
35500,6061.0,41.0,159.0,Visa,T.NOR ORIENTE,CALLAO,M,VIP,1.0,0,0
1000,2289.75,50.0,236.0,Visa,T.NOR ORIENTE,ORIENTE,M,CLASICO,0.0,0,0
1000,2150.625,53.0,226.0,Visa,T.NOR ORIENTE,ORIENTE,F,CLASICO,0.0,0,0
5000,2228.5,59.0,98.0,Visa,T.MIRAFLORES S.BORJA,LIMA MODERNA,F,CLASICO,1.0,0,0
10600,6561.0,35.0,122.0,Visa,T.LIMA RESIDENCIAL,CALLAO,M,CLASICO,1.0,0,0
3000,2929.78,34.0,102.0,Visa,T.LIMA RESIDENCIAL,LIMA SUR,F,CLASICO,1.0,0,0
43500,2713.0,40.0,96.0,Visa,T.LIMA RESIDENCIAL,LIMA MODERNA,M,CLASICO,1.0,0,0
4000,4626.89,31.0,73.0,Visa,T.LINCE,LIMA CENTRO,M,CLASICO,1.0,0,1
6800,4751.0,33.0,,Visa,T.LINCE,LIMA NORTE,M,,1.0,0,0
5000,10670.5,43.0,131.0,Visa,T.MIRAFLORES S.BORJA,LIMA CENTRO,F,VIP,1.0,0,0
5300,1623.0,24.0,,Visa,DIR.RED MASIVA,LIMA MODERNA,F,,1.0,0,0
4100,874.0,29.0,112.0,Visa,DIR.RED MASIVA,LIMA SUR,F,CLASICO,1.0,0,0
13000,10108.0,40.0,,Visa,DIR.RED MASIVA,LIMA NORTE,F,,1.0,0,0
5700,1153.125,31.0,106.0,Visa,DIR.RED MASIVA,CALLAO,F,CLASICO,1.0,0,0
2,1556.0,31.0,81.0,Visa,DIR.RED MASIVA,LIMA SUR,M,CLASICO,1.0,0,0
2,1705.0,47.0,177.0,Visa,DIR.RED MASIVA,CALLAO,M,BAJO VALOR,1.0,0,0
2,1178.57,28.0,17.0,Visa,DIR.RED MASIVA,LIMA SUR,M,CLASICO,1.0,0,0
2,2185.875,44.0,161.0,Visa,DIR.RED MASIVA,SUR,M,CLASICO,0.0,0,0
700,578.0,56.0,98.0,Visa,T.MIRAFLORES S.BORJA,LIMA MODERNA,M,CLASICO,1.0,0,0
12000,6461.78,45.0,210.0,Visa,T.MIRAFLORES S.BORJA,LIMA MODERNA,F,VIP,1.0,0,0
4000,1680.0,60.0,221.0,Visa,T.SUR,SUR,M,CLASICO,0.0,0,0
12000,525.0,57.0,4.0,Visa,T.CALLAO SAN MIGUEL,LIMA ESTE,M,VIP,1.0,0,0
9000,1791.0,58.0,,Visa,T.SURCO LA MOLINA,LIMA MODERNA,M,,1.0,0,0
24000,4955.33,42.0,246.0,Visa,T.SURCO LA MOLINA,LIMA MODERNA,F,CLASICO,1.0,0,0
2000,3712.67,29.0,61.0,Visa,T.LIMA RESIDENCIAL,SUR,M,CLASICO,0.0,0,0
1100,4477.22,37.0,37.0,Visa,T.SURCO LA MOLINA,LIMA SUR,F,CLASICO,1.0,0,0
10500,525.0,32.0,22.0,Visa,T.SURCO LA MOLINA,LIMA MODERNA,M,CLASICO,1.0,0,0
12000,6254.25,45.0,249.0,Visa,T.MIRAFLORES S.BORJA,LIMA MODERNA,M,VIP,1.0,0,0
10500,1400.0,39.0,,Visa,T.LINCE,LIMA MODERNA,F,,1.0,0,0
1000,1888.17,23.0,24.0,Visa,T.LINCE,LIMA ESTE,M,BAJO VALOR,1.0,0,0
1000,1692.0,30.0,61.0,Visa,T.CALLAO SAN MIGUEL,CALLAO,M,BAJO VALOR,1.0,0,0
16500,2066.75,38.0,114.0,Visa,T.LIMA SUR,LIMA ESTE,F,Micro empresa,1.0,0,0
3300,844.0,45.0,75.0,Visa,T.LIMA SUR,LIMA CENTRO,F,CLASICO,1.0,0,0
2000,981.375,28.0,13.0,Visa,T.SUR,SUR,M,CLASICO,0.0,0,0
17000,3619.625,77.0,249.0,Visa,T.SURCO LA MOLINA,LIMA MODERNA,F,VIP,1.0,0,0
20000,1900.25,45.0,52.0,Visa,T.SURCO LA MOLINA,LIMA ESTE,M,CLASICO,1.0,0,0
700,560.0,30.0,121.0,Visa,T.SURCO LA MOLINA,LIMA SUR,M,CLASICO,1.0,0,0
900,1579.0,43.0,,Visa,T.NORTE,NORTE,M,,0.0,0,0
1000,589.0,47.0,34.0,Visa,T.NORTE,NORTE,M,CLASICO,0.0,0,0
900,578.0,45.0,101.0,Visa,T.NORTE,NORTE,M,CLASICO,0.0,0,0
3000,4381.0,59.0,177.0,Visa,T.NORTE SUR CHICO,NORTE,M,CLASICO,0.0,0,0
1000,2762.0,55.0,151.0,Visa,T.NORTE SUR CHICO,NORTE,M,CLASICO,0.0,0,0
2,2424.56,28.0,16.0,Visa,T.NORTE SUR CHICO,NORTE,M,CLASICO,0.0,0,0
2000,2207.67,60.0,238.0,Visa,T.NORTE SUR CHICO,NORTE,M,CLASICO,0.0,0,0
700,1567.75,54.0,2.0,Visa,T.NOR ORIENTE,ORIENTE,F,CLASICO,0.0,0,0
1000,1843.67,30.0,5.0,Visa,T.NOR ORIENTE,ORIENTE,M,BAJO VALOR,0.0,0,0
1500,1680.75,63.0,161.0,Visa,T.NOR ORIENTE,ORIENTE,M,BAJO VALOR,0.0,0,0
700,589.0,37.0,50.0,Visa,T.NOR ORIENTE,ORIENTE,M,CLASICO,0.0,0,0
700,1077.56,60.0,108.0,Visa,T.NOR ORIENTE,ORIENTE,M,CLASICO,0.0,0,0
2000,1149.75,34.0,26.0,Visa,T.NOR ORIENTE,SUR,M,BAJO VALOR,0.0,0,0
700,464.0,27.0,64.0,Visa,T.NOR ORIENTE,ORIENTE,F,CLASICO,0.0,0,0
1000,584.0,21.0,24.0,Visa,T.LIMA CENTRO,LIMA NORTE,M,BAJO VALOR,1.0,0,0
3200,2683.5,33.0,54.0,Visa,TERR.OPERATIONS,LIMA CENTRO,M,CLASICO,1.0,0,0
7300,995.75,26.0,3.0,Visa,T.MIRAFLORES S.BORJA,LIMA CENTRO,F,BAJO VALOR,1.0,0,0
30000,15925.0,33.0,120.0,Visa,T.LINCE,LIMA SUR,M,CLASICO,1.0,0,0
7700,1217.5,23.0,12.0,Visa,T.LIMA CENTRO,ORIENTE,M,CLASICO,0.0,0,0
5200,999.56,37.0,99.0,Visa,T.CALLAO SAN MIGUEL,LIMA ESTE,F,CLASICO,1.0,0,0
1000,3248.0,52.0,149.0,Visa,T.LIMA CENTRO,LIMA CENTRO,M,CLASICO,1.0,0,0
800,744.0,22.0,18.0,Visa,T.LIMA SUR,LIMA SUR,M,BAJO VALOR,1.0,0,0
800,,,3.0,Visa,T.LIMA SUR,,,BAJO VALOR,,0,0
2500,3882.44,33.0,89.0,Visa,T.LIMA CENTRO,LIMA CENTRO,M,CLASICO,1.0,0,0
1000,1900.25,28.0,59.0,Visa,T.LIMA CENTRO,LIMA ESTE,M,CLASICO,1.0,0,0
2000,2179.5,38.0,241.0,Visa,T.CALLAO SAN MIGUEL,LIMA MODERNA,F,Micro empresa,1.0,0,0
6300,1193.25,25.0,18.0,Visa,T.CALLAO SAN MIGUEL,LIMA MODERNA,F,CLASICO,1.0,0,0
5000,1405.0,28.0,66.0,Visa,T.SURCO LA MOLINA,LIMA SUR,F,CLASICO,1.0,0,0
2000,3267.0,40.0,143.0,Visa,T.CALLAO SAN MIGUEL,CALLAO,M,CLASICO,1.0,0,0
5000,2203.33,34.0,114.0,Visa,T.CALLAO SAN MIGUEL,LIMA MODERNA,F,CLASICO,1.0,0,0
7600,700.0,50.0,146.0,Visa,T.LIMA CENTRO,LIMA CENTRO,M,CLASICO,1.0,0,0
1000,1589.0,32.0,157.0,Visa,T.LIMA CENTRO,LIMA ESTE,F,CLASICO,1.0,0,0
5000,3658.57,41.0,236.0,Visa,T.LIMA CENTRO,LIMA CENTRO,F,CLASICO,1.0,0,0
12000,6285.0,40.0,174.0,Visa,T.SURCO LA MOLINA,LIMA MODERNA,M,CLASICO,1.0,0,0
15000,18597.0,53.0,235.0,Visa,T.SURCO LA MOLINA,LIMA MODERNA,M,VIP,1.0,0,0
15500,10258.5,55.0,238.0,Visa,T.LINCE,LIMA NORTE,M,VIP,1.0,0,0
10000,6646.44,58.0,266.0,Visa,T.SURCO LA MOLINA,LIMA MODERNA,M,CLASICO,1.0,0,0
3000,1103.33,32.0,52.0,Visa,T.LIMA RESIDENCIAL,LIMA NORTE,M,CLASICO,1.0,0,0
29000,3182.0,33.0,3.0,Visa,T.LIMA RESIDENCIAL,LIMA MODERNA,M,CLASICO,1.0,0,0
8000,2379.375,53.0,186.0,Visa,T.LIMA RESIDENCIAL,LIMA NORTE,M,BAJO VALOR,1.0,0,0
2700,1624.75,36.0,55.0,Visa,T.LIMA CENTRO,LIMA CENTRO,M,CLASICO,1.0,0,0
1000,851.0,56.0,20.0,Visa,T.LIMA CENTRO,LIMA CENTRO,F,VIP,1.0,0,0
1000,2998.0,63.0,49.0,Visa,T.NORTE SUR CHICO,LIMA NORTE,M,CLASICO,1.0,0,0
7000,2937.44,32.0,50.0,Visa,T.LIMA RESIDENCIAL,LIMA NORTE,F,CLASICO,1.0,0,0
9600,1286.83,36.0,189.0,Visa,T.MIRAFLORES S.BORJA,LIMA MODERNA,M,VIP,1.0,0,0
12000,8837.33,61.0,186.0,Visa,T.MIRAFLORES S.BORJA,LIMA MODERNA,M,VIP,1.0,0,0
33000,6840.33,59.0,308.0,Visa,T.MIRAFLORES S.BORJA,LIMA ESTE,F,CLASICO,1.0,0,0
1000,2180.13,42.0,33.0,Visa,T.LIMA CENTRO,LIMA NORTE,M,CLASICO,1.0,0,0
5000,,49.0,238.0,Visa,T.LIMA CENTRO,LIMA ESTE,M,BAJO VALOR,1.0,0,0
7600,1740.11,26.0,28.0,Visa,T.LIMA CENTRO,CALLAO,F,CLASICO,1.0,0,0
3100,2482.6,39.0,60.0,Visa,T.LIMA CENTRO,LIMA NORTE,M,CLASICO,1.0,0,0
5600,1380.0,31.0,3.0,Visa,T.LIMA CENTRO,LIMA ESTE,M,CLASICO,1.0,0,0
45500,10200.0,49.0,195.0,Visa,T.SURCO LA MOLINA,LIMA MODERNA,F,VIP,1.0,0,0
4400,1540.0,41.0,3.0,Visa,T.SUR,SIERRA CENTRAL,M,BAJO VALOR,0.0,0,0
1700,1451.71,33.0,115.0,Visa,T.LIMA SUR,LIMA SUR,F,CLASICO,1.0,0,0
1100,1117.89,21.0,10.0,Visa,T.LIMA SUR,LIMA SUR,F,BAJO VALOR,1.0,0,0
7100,1264.875,29.0,3.0,Visa,T.SUR,SIERRA CENTRAL,F,CLASICO,0.0,0,0
3000,3447.0,43.0,4.0,Visa,T.NORTE SUR CHICO,NORTE,M,CLASICO,0.0,0,0
30000,8027.63,40.0,97.0,Visa,T.LIMA CENTRO,LIMA MODERNA,F,CLASICO,1.0,0,0
5000,4597.78,40.0,97.0,Visa,T.NORTE SUR CHICO,LIMA NORTE,F,CLASICO,1.0,0,0
3500,1646.22,34.0,109.0,Visa,T.SUR,SIERRA CENTRAL,F,CLASICO,0.0,0,1
6800,1642.29,55.0,231.0,Visa,T.NOR ORIENTE,NORTE,M,CLASICO,0.0,0,0
11500,808.0,46.0,9.0,Visa,T.NORTE,ORIENTE,F,BAJO VALOR,0.0,0,0
7100,1797.0,37.0,32.0,Visa,T.LIMA CENTRO,LIMA MODERNA,F,CLASICO,1.0,0,0
2200,1017.0,29.0,82.0,Visa,T.LINCE,LIMA NORTE,M,CLASICO,1.0,0,0
6400,1294.56,45.0,114.0,Visa,T.LIMA SUR,LIMA SUR,F,CLASICO,1.0,0,0
1600,4819.0,41.0,215.0,Visa,T.LIMA SUR,CALLAO,F,BAJO VALOR,1.0,0,0
3000,491.0,30.0,117.0,Visa,T.NORTE SUR CHICO,LIMA NORTE,M,BAJO VALOR,1.0,0,0
3000,2565.5,50.0,258.0,Visa,T.LINCE,LIMA CENTRO,F,CLASICO,1.0,0,0
51000,9368.89,47.0,228.0,Visa,T.CALLAO SAN MIGUEL,LIMA NORTE,M,CLASICO,1.0,0,0
40000,12600.0,36.0,130.0,Visa,T.LIMA SUR,LIMA MODERNA,M,VIP,1.0,0,0
800,,28.0,3.0,Visa,T.LIMA SUR,CENTRO,F,BAJO VALOR,0.0,0,0
11200,2550.0,37.0,117.0,Visa,T.NOR ORIENTE,NORTE,F,CLASICO,0.0,0,0
10700,1103.0,44.0,74.0,Visa,T.LINCE,LIMA SUR,M,CLASICO,1.0,0,0
5000,3185.0,56.0,90.0,Visa,T.CALLAO SAN MIGUEL,CALLAO,F,CLASICO,1.0,0,0
12000,1080.0,38.0,124.0,Visa,T.CALLAO SAN MIGUEL,CALLAO,F,,1.0,0,0
8400,1682.67,30.0,108.0,Visa,T.LINCE,LIMA NORTE,M,CLASICO,1.0,0,0
700,1717.13,30.0,69.0,Visa,T.LIMA CENTRO,LIMA NORTE,M,CLASICO,1.0,0,0
700,,,35.0,Visa,T.LIMA SUR,,,CLASICO,,0,0
2000,,53.0,3.0,Visa,T.LIMA SUR,LIMA SUR,F,BAJO VALOR,1.0,0,1
5300,963.83,21.0,26.0,Visa,T.LIMA SUR,LIMA CENTRO,F,CLASICO,1.0,0,0
1000,4369.67,41.0,133.0,Visa,T.LIMA SUR,LIMA SUR,M,CLASICO,1.0,0,0
700,,27.0,3.0,Visa,T.LIMA SUR,LIMA ESTE,F,BAJO VALOR,1.0,0,0
1000,1853.22,38.0,53.0,Visa,T.LIMA SUR,LIMA SUR,M,CLASICO,1.0,0,0
20500,2100.0,33.0,46.0,Visa,T.CALLAO SAN MIGUEL,CALLAO,M,CLASICO,1.0,0,0
12000,3673.0,58.0,238.0,Visa,T.LIMA CENTRO,LIMA ESTE,F,CLASICO,1.0,0,0
1500,1624.11,22.0,35.0,Visa,T.NORTE SUR CHICO,LIMA NORTE,M,BAJO VALOR,1.0,0,0
30000,26190.0,40.0,77.0,Visa,T.LIMA SUR,LIMA MODERNA,M,VIP,1.0,0,0
2500,4183.0,32.0,78.0,Visa,T.CALLAO SAN MIGUEL,LIMA MODERNA,F,VIP,1.0,0,0
700,502.75,65.0,6.0,Visa,T.LINCE,LIMA NORTE,M,BAJO VALOR,1.0,0,0
6100,1028.0,48.0,60.0,Visa,T.LIMA SUR,LIMA MODERNA,F,CLASICO,1.0,0,0
14000,3731.67,63.0,312.0,Visa,T.LIMA CENTRO,LIMA CENTRO,M,CLASICO,1.0,0,0
6100,2091.25,27.0,21.0,Visa,T.MIRAFLORES S.BORJA,LIMA MODERNA,M,CLASICO,1.0,0,0
6000,2767.75,29.0,78.0,Visa,T.CALLAO SAN MIGUEL,LIMA MODERNA,F,Micro empresa,1.0,0,0
13000,1904.125,31.0,3.0,Visa,T.LIMA RESIDENCIAL,LIMA MODERNA,M,CLASICO,1.0,0,0
1000,1104.0,35.0,42.0,Visa,T.LIMA SUR,LIMA MODERNA,F,CLASICO,1.0,0,0
5000,1750.0,34.0,95.0,Visa,T.LIMA CENTRO,CALLAO,M,BAJO VALOR,1.0,0,0
15000,7391.67,30.0,97.0,Visa,T.LIMA CENTRO,LIMA PROVINCIA,M,CLASICO,1.0,0,0
1500,1779.375,50.0,3.0,Visa,T.NORTE SUR CHICO,LIMA NORTE,F,Micro empresa,1.0,0,0
700,578.0,43.0,227.0,Visa,T.NORTE SUR CHICO,NORTE,M,BAJO VALOR,0.0,0,0
21000,6300.0,30.0,130.0,Visa,T.MIRAFLORES S.BORJA,LIMA MODERNA,F,CLASICO,1.0,0,0
3000,3428.25,58.0,110.0,Visa,T.MIRAFLORES S.BORJA,LIMA CENTRO,M,CLASICO,1.0,0,0
700,69530.0,55.0,183.0,Visa,T.SURCO LA MOLINA,LIMA ESTE,M,VIP,1.0,0,0
4000,4598.11,49.0,211.0,Visa,T.LINCE,LIMA MODERNA,F,CLASICO,1.0,0,0
3500,1194.78,31.0,55.0,Visa,T.CALLAO SAN MIGUEL,CALLAO,M,CLASICO,1.0,0,0
12000,21888.0,71.0,249.0,Visa,T.MIRAFLORES S.BORJA,LIMA MODERNA,M,VIP,1.0,0,0
5200,1134.33,21.0,13.0,Visa,T.LIMA CENTRO,LIMA ESTE,M,BAJO VALOR,1.0,0,0
12000,578.0,40.0,3.0,Visa,T.LIMA RESIDENCIAL,LIMA CENTRO,M,VIP,1.0,0,0
7200,1113.0,25.0,3.0,Visa,T.SURCO LA MOLINA,LIMA ESTE,M,CLASICO,1.0,0,0
1100,3026.33,36.0,5.0,Visa,T.LIMA CENTRO,CENTRO,M,Micro empresa,0.0,0,0
5600,1105.0,47.0,29.0,Visa,T.LIMA SUR,LIMA SUR,F,CLASICO,1.0,0,0
6300,1824.33,26.0,34.0,Visa,T.CENTRO,SUR,F,CLASICO,0.0,0,0
11700,1831.0,28.0,83.0,Visa,T.SURCO LA MOLINA,LIMA MODERNA,F,CLASICO,1.0,0,0
1200,1271.33,29.0,9.0,Visa,T.CENTRO,CENTRO,M,BAJO VALOR,0.0,0,0
900,1228.125,27.0,3.0,Visa,T.CENTRO,CENTRO,F,CLASICO,0.0,0,0
1700,884.0,44.0,5.0,Visa,T.CENTRO,SIERRA CENTRAL,F,CLASICO,0.0,0,0
1000,922.0,29.0,7.0,Visa,T.CENTRO,SIERRA CENTRAL,F,BAJO VALOR,0.0,0,0
5000,1574.33,30.0,41.0,Visa,T.CENTRO,CENTRO,M,CLASICO,0.0,0,0
700,1427.0,42.0,3.0,Visa,T.NORTE SUR CHICO,NORTE,F,CLASICO,0.0,0,0
1000,2048.22,28.0,85.0,Visa,T.NORTE SUR CHICO,NORTE,M,CLASICO,0.0,0,0
2000,2154.75,42.0,234.0,Visa,T.NORTE SUR CHICO,NORTE,F,CLASICO,0.0,0,0
800,2019.11,33.0,61.0,Visa,T.NORTE SUR CHICO,LIMA SUR,M,CLASICO,1.0,0,0
2000,2538.22,59.0,302.0,Visa,T.NOR ORIENTE,ORIENTE,M,CLASICO,0.0,0,0
4000,2329.0,57.0,216.0,Visa,T.CALLAO SAN MIGUEL,SUR,M,CLASICO,0.0,0,0
6900,291.0,66.0,183.0,Visa,T.NORTE SUR CHICO,NORTE,M,CLASICO,0.0,0,0
4300,2360.0,39.0,32.0,Visa,T.NORTE SUR CHICO,CALLAO,F,CLASICO,1.0,0,0
5000,1786.11,52.0,148.0,Visa,T.SURCO LA MOLINA,LIMA ESTE,M,CLASICO,1.0,0,0
10200,781.0,50.0,62.0,Visa,T.SURCO LA MOLINA,LIMA SUR,M,CLASICO,1.0,0,0
8700,1591.89,26.0,19.0,Visa,T.CENTRO,SIERRA CENTRAL,M,CLASICO,0.0,0,0
5300,607.0,47.0,3.0,Visa,T.CENTRO,SIERRA CENTRAL,M,CLASICO,0.0,0,0
700,1871.75,,3.0,Visa,T.SURCO LA MOLINA,LIMA NORTE,,CLASICO,1.0,0,0
6000,2311.44,34.0,56.0,Visa,T.CENTRO,CENTRO,M,CLASICO,0.0,0,0
7300,722.0,54.0,95.0,Visa,T.LIMA RESIDENCIAL,LIMA NORTE,F,CLASICO,1.0,0,0
6400,1806.33,27.0,27.0,Visa,T.CENTRO,SIERRA CENTRAL,F,CLASICO,0.0,0,0
6500,1855.0,51.0,243.0,Visa,T.CENTRO,SIERRA CENTRAL,F,CLASICO,0.0,0,0
8200,1468.75,28.0,107.0,Visa,T.SURCO LA MOLINA,LIMA MODERNA,F,CLASICO,1.0,0,0
5000,4165.0,42.0,200.0,Visa,T.LIMA RESIDENCIAL,LIMA MODERNA,F,CLASICO,1.0,0,0
3400,3495.88,24.0,16.0,Visa,T.CENTRO,CENTRO,M,VIP,0.0,0,0
8900,578.0,43.0,78.0,Visa,T.MIRAFLORES S.BORJA,LIMA CENTRO,F,CLASICO,1.0,0,0
22000,4646.67,58.0,246.0,Visa,T.MIRAFLORES S.BORJA,LIMA MODERNA,M,VIP,1.0,0,0
6000,2752.11,30.0,60.0,Visa,T.LIMA SUR,LIMA SUR,M,CLASICO,1.0,0,0
700,1995.125,46.0,127.0,Visa,T.LIMA SUR,SIERRA CENTRAL,F,CLASICO,0.0,0,0
700,949.43,71.0,206.0,Visa,T.LIMA SUR,LIMA CENTRO,M,CLASICO,1.0,0,0
700,1038.625,38.0,88.0,Visa,T.LIMA SUR,LIMA SUR,F,CLASICO,1.0,0,0
1600,1609.86,27.0,97.0,Visa,T.LIMA CENTRO,LIMA SUR,F,CLASICO,1.0,0,0
25000,578.0,38.0,218.0,Visa,T.CALLAO SAN MIGUEL,LIMA CENTRO,M,CLASICO,1.0,0,0
800,525.0,47.0,182.0,Visa,T.CALLAO SAN MIGUEL,CALLAO,F,Micro empresa,1.0,0,0
5000,1916.75,26.0,3.0,Visa,T.LIMA SUR,LIMA CENTRO,F,BAJO VALOR,1.0,0,0
800,606.0,31.0,14.0,Visa,T.LIMA SUR,LIMA SUR,M,CLASICO,1.0,0,0
12000,3594.11,73.0,128.0,Visa,T.LIMA SUR,LIMA MODERNA,F,CLASICO,1.0,0,0
1000,,57.0,3.0,Visa,T.LINCE,LIMA ESTE,F,BAJO VALOR,1.0,0,0
5000,578.0,49.0,255.0,Visa,T.LINCE,LIMA MODERNA,M,Micro empresa,1.0,0,0
12000,2576.0,42.0,76.0,Visa,T.CALLAO SAN MIGUEL,CALLAO,M,BAJO VALOR,1.0,0,0
5900,1216.78,30.0,64.0,Visa,T.SURCO LA MOLINA,LIMA ESTE,M,BAJO VALOR,1.0,0,0
1200,2017.14,27.0,49.0,Visa,T.LIMA RESIDENCIAL,LIMA SUR,F,CLASICO,1.0,0,0
12000,5960.2,50.0,38.0,Visa,T.LIMA CENTRO,CALLAO,M,BAJO VALOR,1.0,0,0
10600,2748.0,34.0,54.0,Visa,T.LIMA CENTRO,LIMA ESTE,M,CLASICO,1.0,0,0
4100,2853.0,26.0,41.0,Visa,T.LIMA SUR,LIMA SUR,M,CLASICO,1.0,0,0
14000,3112.11,39.0,85.0,Visa,T.LIMA SUR,LIMA ESTE,M,CLASICO,1.0,0,0
700,,,3.0,Visa,T.LIMA SUR,NORTE,F,BAJO VALOR,0.0,0,0
700,676.0,25.0,89.0,Visa,T.LIMA SUR,SIERRA CENTRAL,M,BAJO VALOR,0.0,0,0
80000,5460.0,35.0,114.0,Visa,T.LINCE,LIMA CENTRO,F,CLASICO,1.0,0,0
12000,578.0,44.0,69.0,Visa,T.CALLAO SAN MIGUEL,LIMA CENTRO,F,CLASICO,1.0,0,0
2000,525.0,30.0,135.0,Visa,T.CALLAO SAN MIGUEL,LIMA CENTRO,M,CLASICO,1.0,0,0
13000,2125.0,55.0,238.0,Visa,T.LINCE,CALLAO,M,CLASICO,1.0,0,0
700,804.375,24.0,3.0,Visa,T.LINCE,NORTE,F,BAJO VALOR,0.0,0,0
2000,1200.0,26.0,66.0,Visa,T.SURCO LA MOLINA,LIMA ESTE,M,BAJO VALOR,1.0,0,0
10200,2403.67,32.0,94.0,Visa,T.LIMA SUR,LIMA SUR,M,CLASICO,1.0,0,0
700,3061.0,28.0,102.0,Visa,T.LIMA SUR,LIMA SUR,M,CLASICO,1.0,0,0
700,743.25,,3.0,Visa,T.LIMA SUR,LIMA SUR,F,BAJO VALOR,1.0,0,0
700,1840.5,58.0,247.0,Visa,T.LIMA SUR,LIMA SUR,F,BAJO VALOR,1.0,0,0
1200,1230.86,28.0,14.0,Visa,T.MIRAFLORES S.BORJA,NORTE,M,CLASICO,0.0,0,0
1500,2500.0,28.0,57.0,Visa,T.NORTE SUR CHICO,LIMA SUR,F,CLASICO,1.0,0,0
2400,1826.5,31.0,70.0,Visa,T.LINCE,LIMA NORTE,F,CLASICO,1.0,0,0
7300,3828.0,38.0,159.0,MasterCard,T.NORTE,LIMA PROVINCIA,F,CLASICO,1.0,0,0
6800,836.0,21.0,3.0,Visa,T.NORTE SUR CHICO,SUR,M,CLASICO,0.0,0,0
1800,2173.0,38.0,23.0,Visa,T.NORTE SUR CHICO,LIMA SUR,F,Micro empresa,1.0,0,0
700,3034.67,50.0,223.0,Visa,T.LIMA CENTRO,LIMA ESTE,M,CLASICO,1.0,0,0
8500,2826.0,51.0,69.0,Visa,T.LINCE,LIMA MODERNA,F,CLASICO,1.0,0,0
7000,1992.0,32.0,132.0,Visa,T.LINCE,LIMA MODERNA,F,CLASICO,1.0,0,0
800,1581.25,41.0,52.0,Visa,T.NORTE SUR CHICO,LIMA SUR,M,CLASICO,1.0,0,0
1500,2100.0,24.0,6.0,Visa,T.NOR ORIENTE,ORIENTE,M,BAJO VALOR,0.0,0,0
5100,2170.0,37.0,3.0,Visa,T.NORTE SUR CHICO,LIMA PROVINCIA,F,CLASICO,1.0,0,0
1200,1228.125,34.0,6.0,Visa,T.NORTE SUR CHICO,LIMA PROVINCIA,F,CLASICO,1.0,0,0
2000,2463.67,26.0,80.0,Visa,T.LIMA CENTRO,LIMA NORTE,M,CLASICO,1.0,0,0
3600,4992.6,28.0,6.0,Visa,T.NOR ORIENTE,ORIENTE,M,CLASICO,0.0,0,0
11500,1383.0,50.0,117.0,Visa,T.NORTE SUR CHICO,LIMA PROVINCIA,F,CLASICO,1.0,0,0
22500,980.2,39.0,238.0,Visa,T.LIMA CENTRO,LIMA CENTRO,M,Micro empresa,1.0,0,0
2000,2285.57,46.0,56.0,Visa,T.NORTE SUR CHICO,LIMA PROVINCIA,M,CLASICO,1.0,0,0
4000,2143.0,51.0,278.0,Visa,T.SURCO LA MOLINA,LIMA MODERNA,F,CLASICO,1.0,0,0
14500,2810.0,57.0,244.0,Visa,T.CALLAO SAN MIGUEL,LIMA NORTE,F,CLASICO,1.0,0,0
4000,2196.5,26.0,55.0,Visa,T.NORTE SUR CHICO,LIMA PROVINCIA,M,CLASICO,1.0,0,0
1000,2113.0,37.0,98.0,Visa,T.NORTE SUR CHICO,LIMA PROVINCIA,M,CLASICO,1.0,0,0
40500,8434.0,39.0,162.0,Visa,T.NORTE,NORTE,F,VIP,0.0,0,0
40000,10000.85,60.0,192.0,Visa,T.NORTE SUR CHICO,LIMA PROVINCIA,M,VIP,1.0,0,0
5000,2078.0,40.0,3.0,Visa,T.LIMA CENTRO,LIMA NORTE,F,CLASICO,1.0,0,0
700,,33.0,3.0,Visa,T.LIMA RESIDENCIAL,LIMA ESTE,F,BAJO VALOR,1.0,0,0
13000,12000.0,35.0,117.0,Visa,T.LIMA RESIDENCIAL,CALLAO,F,VIP,1.0,0,0
700,1750.0,31.0,110.0,Visa,T.LIMA RESIDENCIAL,LIMA NORTE,F,CLASICO,1.0,0,0
2000,1228.78,23.0,15.0,Visa,T.SURCO LA MOLINA,CALLAO,M,CLASICO,1.0,0,0
4000,2163.44,52.0,153.0,Visa,T.SURCO LA MOLINA,LIMA ESTE,M,CLASICO,1.0,0,0
12000,3553.0,35.0,180.0,Visa,T.SURCO LA MOLINA,LIMA NORTE,M,CLASICO,1.0,0,0
1000,,,14.0,Visa,T.CALLAO SAN MIGUEL,,,CLASICO,,0,0
12000,4643.25,45.0,111.0,Visa,T.CALLAO SAN MIGUEL,LIMA MODERNA,M,,1.0,0,0
2000,6596.13,31.0,66.0,Visa,T.LIMA CENTRO,LIMA ESTE,M,CLASICO,1.0,0,0
10000,3361.0,34.0,114.0,Visa,T.SURCO LA MOLINA,LIMA MODERNA,F,CLASICO,1.0,0,0
15000,7916.0,52.0,92.0,Visa,T.LINCE,LIMA MODERNA,F,CLASICO,1.0,0,0
27500,5562.89,43.0,239.0,Visa,T.LINCE,LIMA MODERNA,F,CLASICO,1.0,0,0
700,1152.56,28.0,80.0,Visa,T.SURCO LA MOLINA,LIMA ESTE,M,CLASICO,1.0,0,0
12000,1177.0,36.0,126.0,Visa,T.SURCO LA MOLINA,LIMA NORTE,M,CLASICO,1.0,0,0
